黑寡婦 | 動作 冒險 | 上映日期：2021-07-14 | 漫威影業2020年的首部重頭戲，是粉絲請求多時，終於實現的《黑寡婦》個人電影，黑寡婦在漫威電影宇宙中舉足輕重，10多年來參與了7部電影。現在，娜塔莎羅曼諾夫，也就是大家所熟知的黑寡婦，終於踏上個人的旅程，讓粉絲看到她不為人知的一面。故事時間點設定在《美國隊長 英雄內戰》之後，娜塔莎因為幫助了美國隊長而踏上流亡之路，當她發現一個與過去有關的陰謀時，她必須全球追蹤，回頭面對她神祕的間諜生涯，同時逃過反派「模仿大師」的追殺。          
隱瞞之事 秘密之事是什麼？ | 動畫 | 上映日期：2021-08-07 | 隱藏的事是什麼呢？
畫著有點低級的漫畫之漫畫家後藤可久士，獨生女是小學四年級生的小姬，可久士，不管任何的事都是以愛女小姬為優先。
而慣父可久士不想讓女兒小姬知道的事情。那就是….。自己身為『漫畫家』的工作。
然後…。
小姬的母親行蹤去向，可久士的後悔、小姬的決心，父親為了女兒而展開的愛與歡笑的“隱瞞之事”
那些箱子將一個個被解開並開啟未來----【關於電影】電視動畫影集《隱瞞之事》於2020年4月公開後，廣獲好評。今年剛好慶祝久米田康治老師在漫畫界的第30個年頭，將以此作品為紀念，用電視版本重新編輯且加入新作畫的畫面，另外描述電視影集內所沒說到的最後故事。      
隱瞞之事 秘密之事是什麼？ | 動畫 | 上映日期：2021-08-07 | 隱藏的事是什麼呢？
畫著有點低級的漫畫之漫畫家後藤可久士，獨生女是小學四年級生的小姬，可久士，不管任何的事都是以愛女小姬為優先。
而慣父可久士不想讓女兒小姬知道的事情。那就是….。自己身為『漫畫家』的工作。
然後…。
小姬的母親行蹤去向，可久士的後悔、小姬的決心，父親為了女兒而展開的愛與歡笑的“隱瞞之事”
那些箱子將一個個被解開並開啟未來----【關於電影】電視動畫影集《隱瞞之事》於2020年4月公開後，廣獲好評。今年剛好慶祝久米田康治老師在漫畫界的第30個年頭，將以此作品為紀念，用電視版本重新編輯且加入新作畫的畫面，另外描述電視影集內所沒說到的最後故事。     
銀河騎士傳 織愛之星 | 愛情 動畫 戰爭 科幻 | 上映日期：2021-08-20 | 地球被未知的生命體．奇居子破壞，倖存的人類搭乘巨大的宇宙船「希德尼婭」航向星海，沒想到奇居子竟然在事隔100年後再度出現。再次面臨滅亡危機的人類，在人類與奇居子所生下的白羽衣紬，以及操縱衛人的王牌操縱士谷風長道的活躍下，暫時擊退了奇居子。人類在歷經苦戰之後終於獲得勝利。在那之後過了10年。希德尼婭的人們享受了一段短暫的和平。紬也偷偷喜歡著成為希德尼婭英雄的長道，就這樣過著和平的日子。但是艦長小林明白。只要奇居子還在，和平的日子就不會長久。於是她發起了賭上人類存亡的最後決戰。為了保護所愛的人，希德尼婭的最後一場戰鬥終於開始。          
大紅狗克里弗 | 動畫 冒險 喜劇 | 上映日期：2021-09-17 | 超級巨大的毛茸茸英雄即將登上大銀幕！改編自備受喜愛的經典童書，大紅狗克里弗將會教導全世界如何付出大大的愛！當中學生艾蜜莉伊莉莎白（達比坎普 飾）遇見一名擁有魔法的動物救援者（約翰克里斯 飾），而他又送給她一隻紅色的小狗狗，她絕對沒想到隔天一覺醒來，竟然會在她位於紐約市的小公寓，發現一隻三米高的巨大獵犬。因為她的單親媽媽（席安娜蓋蘿莉 飾）正在出差，於是艾蜜莉和她愛玩又孩子氣的凱西叔叔（傑克懷特霍爾 飾）就在被暱稱為大蘋果的紐約市，展開一場驚險刺激的冒險旅程，保證令人看得大呼過癮。          
胡桃鉗與奇幻四國 | 冒險 奇幻 | 上映日期：2018-12-28 | 繼《美女與野獸》《黑魔女：沉睡魔咒》後，迪士尼在2018年12月跨年檔期推出全新真人童話《胡桃鉗與奇幻四國》。曾經飾演《暮光之城》系列中令人驚豔的半人半吸血鬼小女孩、《星際效應》裡聰明固執的小墨菲，空靈小美女麥肯基弗依 這次將化身為掌握奇幻四國關鍵的女孩克拉拉，要與仙女綺拉奈特莉 ，一起對抗邪惡之母海倫米蘭 。剛失去母親的少女克拉拉，心急得想找到母親遺留下來的神秘鑰匙，原來母親在過逝後，留下一個鎖上了的音樂盒，克拉拉想知道母親的遺物裡究竟有甚麼秘密？耶誕夜當晚，當眾人在舞會上歡慶佳節，飲酒作樂，克拉拉循著神秘的線索，進入一個奇幻的國度，國度中竟有四個王國，她踏上驚喜的冒險之旅，經過了雪片之地、花卉之地、甜糖之地，發現這個不可思議的世界，竟然是母親一手打造的！壞消息是，第四個王國，被邪惡的黃薑之母佔領。為了找回神祕鑰匙，讓國度恢復平靜，年輕的克拉拉該如何團結王國中的人民，一起對抗龐大的邪惡勢力？
隱瞞之事 秘密之事是什麼？ | 動畫 | 上映日期：2021-08-07 | 隱藏的事是什麼呢？
畫著有點低級的漫畫之漫畫家後藤可久士，獨生女是小學四年級生的小姬，可久士，不管任何的事都是以愛女小姬為優先。
而慣父可久士不想讓女兒小姬知道的事情。那就是….。自己身為『漫畫家』的工作。
然後…。
小姬的母親行蹤去向，可久士的後悔、小姬的決心，父親為了女兒而展開的愛與歡笑的“隱瞞之事”
那些箱子將一個個被解開並開啟未來----【關於電影】電視動畫影集《隱瞞之事》於2020年4月公開後，廣獲好評。今年剛好慶祝久米田康治老師在漫畫界的第30個年頭，將以此作品為紀念，用電視版本重新編輯且加入新作畫的畫面，另外描述電視影集內所沒說到的最後故事。     
鬼地方. | 犯罪 恐怖 懸疑/驚悚 | 上映日期：2001-09-08 | 一名高中女生步履蹣跚、跌跌撞撞地走過學校的長廊，她全身傷痕累累、血流滿面，幾乎不支倒地，好不容易撐到電話邊，她撥了119後，便尖叫一聲旋即昏倒在地。當警察趕來處理時，所有人都議論紛紛：這女孩究竟遇到什麼恐怖的事，而其他三個兩週前和她一起失蹤的同學兼死黨，現在到那兒去了呢？這也是警局裡的心理醫師菲莉荷伍一心關切的問題，當警察前往地洞進行勘驗的時候，菲莉則在另一頭詢問著麗莎，在她貼心的循循善誘下，麗莎表明心跡地說出自己愛上麥克的事，麥克是美國搖滾歌手的兒子，她認為他是全世界最酷的男孩。麗莎說兩週以前她不過是個純真的高中女生，一頭栗鼠色的棕髮、衣著平凡、樣子也不酷，所以麥克根本正眼都沒瞧過她一下，不過為了贏得他的注意，她可是願意為他做任何事。馬汀的出現讓一切成真，他在學校是個怪胎，這個電腦天才一直暗戀著麗莎，可惜麗莎中意的是麥克。不管麗莎要什麼，就算傷痛他的心，馬汀也都會盡其所能地替麗莎做到，於是他替麥克和他最好的朋友傑夫，以及學校女生宿舍裡的舞會皇后法蘭琪設計了一場瘋狂派對，讓他們逃離學校，瘋狂地在神祕地洞裡狂歡三天三夜。麗莎也在受邀之列，這對她來說簡直就是夢寐以求的事：能夠和全校最酷的學生：帥哥傑夫、美女法蘭琪和完美得不行的麥克，一起作樂三天三夜，想到就覺得High，最重要的就是有麥克相伴，他是她心靈的伴侶，是迷人的王子，她覺得自己是命中註定要與他相遇的。不料，這計畫很快就陷入失控了，在地洞狂歡三天後，四個年輕人意外發現洞門口被反鎖了，是馬汀的惡作劇嗎？地洞在密林茂樹間，任他們如何叫喊、搥打都沒用。日復一日，時間經過，這群被困在地洞裡的年輕人，開始試著釐清自己的處境，麗莎覺得一定是因為自己愛上麥克，才會引起馬汀的殺機，把他們倆推向黑暗的邊緣，要他們一起死在地洞裡。他們認為馬汀一定在地洞外偷聽，於是麗莎和麥克就開始大聲對罵起來，羞辱彼此。沒想到這個方法果然奏效，隔天早上，地洞的門打開了，四個受困的年輕人重獲自由，此時麥克緊緊擁著麗莎，動作裡充滿著情感和驕傲。當麗莎說完之後，心理醫生菲莉相當清楚：這個站在她面前的女孩精神已嚴重受創，無法再面對她和他朋友所面臨的厄運和殘酷的現實。於是警方將馬汀逮捕，在審問室裡，馬汀顯得孤高倨傲又自大。於是馬汀也將整個事件的來龍去脈陳述一遍，詎料這個版本竟於麗莎的截然不同，這個恐怖的說法裡是一份意亂情迷的愛，不惜玉石俱焚的愛恨，猛烈地浮現出來…          
我愛貝克漢 | 劇情 喜劇 愛情 | 上映日期：2002-09-21 | 18歲的潔絲，與國際足球偶像貝克漢擁有一樣的射門絕技，不但讓防守她的女生追不到，就連男生也擋不住她的犀利射門；但潔絲卻苦於性別和種族，足球似乎只是個遙不可及的夢想她的老媽要她好好學作咖哩飯，老爸希望她趕緊嫁個好丈夫，至於她最愛的足球，那是男人們的遊戲，想都別想；潔絲的好友茱兒也有同樣的困擾，怎麼可以迷戀足球呢？幸好靠那帥得像貝克漢的教練喬，讓這兩個不死心的女孩足球夢燃起希望。於是各種怪招出籠，笑料不斷，看他們怎麼我愛貝克漢!!
愛是您愛是我 | 愛情 劇情 喜劇 | 上映日期：2004-02-13 | 在這個充滿仇恨和貪婪的世界，真愛仍然在令人意想不到的地方出現：英國新任的單身首相愛上一名美麗的女幕僚；一位遭受失戀打擊的作家前往法國南部療傷，卻在湖畔找到真愛；一名婚姻幸福美滿的妻子懷疑她的丈夫正離她遠去；一名新娘錯估了她對新郎好友的感情；一個情竇初開的男生試著吸引學校校花的注意；一名繼父嘗試和他根本不瞭解的繼子交心；一名嚮往愛情的美國女郎想要抓住機會，鼓起勇氣向她在辦公室的暗戀對象表白；一個過氣的搖滾樂明星試著以不妥協的方式重返歌壇…今年倫敦的耶誕夜，這些不同的人物在愛情魔力的牽引下，激盪出浪漫、逗趣和感人的精采故事。          
貼身情人 | 喜劇 愛情 | 上映日期：2003-01-25 | 千萬富翁喬治韋德（休葛蘭飾演）是紐約頂尖房地產開發公司的高階負責人，名流時尚界的高級仕紳，瀟灑的外表散發出成熟迷人的男性魅力和風采，但是私底下的他卻是個無法管理自己的大男孩，由於他老是喜歡跟美女廝混在一起，就連秘書也個個都是沒有大腦的漂亮美眉，他的哥哥終於看不過去，下令要他只能聘用專業律師來當總顧問，否則董事會就要取消喬治的優先認股權力。病急亂投醫的喬治找到了上門來抗議的環保人士的律師露西凱爾森（珊卓布拉克飾演），情商她留下來接任這項總顧問的工作。露西足智多謀又充滿正義感，更是從哈佛畢業的高材生律師，她對韋德企業的事務根本毫無興趣，事實上，她是上門來阻止喬治即將著手的一樁大型改建計劃，這樁計劃將會改變整個社區民眾的生態。喬治答應露西，只要她接下總顧問的工作，露西不只可以保護社區活動中心，還可以任由她將資金回饋分配給各個慈善團體，於是露西心不甘情不願地接下了這份工作。過了幾個月以後，露西在韋德企業的工作表現堪稱完美無缺，只不過她因為壓力大經常失眠，造成身體不適。不過，最讓露西覺得困擾的不是工作本身，而是喬治。這個沒責任感到了極點的老闆，極度以自我為中心，他對待露西的態度像是私人助理，而不是總顧問，沒有露西的幫忙，他連挑領帶都有困難。在這幾個月以來，露西為他接了無數通深夜電話，從替他挑選衣服到離婚協議，什麼樣的大小事都要她管，再也忍無可忍的露西，決定提前兩個星期通知喬治她要離職。不過，固執的喬治不願批准露西的辭呈，除非露西找到像她一樣十項全能的人來代理職務才行。此時，茱恩卡特（愛莉西亞韋特飾演）出現了，她是個野心勃勃的年輕律師，儘管經驗略嫌不足，但是喬治對她倒是很有興趣。在露西還沒來得及正式安排茱恩來面試的時候，喬治就錄用了她。露西會確保韋德企業裡人盡其才、物盡其用，可是茱恩就不同了，她懂得投機取巧，逢迎拍馬。儘管喬治曾經答應過露西，要保護她最鍾愛的社區活動中心，在喬治食言而肥的時候，茱恩卻是毫不在乎，也不覺得和老闆約會有什麼不正當的地方。終於，露西擺脫韋德企業全年無休的工作之後，又把生活重心轉回義工職務上，她的生活在一瞬間似乎失去了平衡，她也不明白自己對喬治感情是否早已由公轉私，但是無論如何，從今天起，她要開始面對一個人的生活。在露西正式離開公司後，喬治才發現自己失去了一位可信賴的知己、十項全能的顧問與激發他潛能的榜樣。對喬治而言，現在對露西說出“我愛妳”會不會為時已晚？
麻辣女王 | 喜劇 愛情 | 上映日期：2001-03-23 | 結合美麗與榮耀於一身的美國小姐選美大會，在過去的五十年間，提供無數年輕女孩們飛上枝頭當鳳凰的機會，但是這一天，主辦單位收到來自美國境內最大犯罪集團『公民』的黑函，揚言將在美國小姐選美會場上放置炸彈，屆時不只美國小姐的生命受到威脅，現場的觀眾可能也難逃池魚之殃。這個號稱『公民』的犯罪組織，近年來在美國境內橫行無阻，只要是叫得出名字的犯罪案件，『公民』大概都脫不了干係，這些人的手法乾淨俐落，讓人防不勝防，幾次交手下來，聯邦調查局被耍得團團轉，這一次，『公民』難得地出現用黑函的方式，事先預告犯罪的地點，對聯邦調查局來說可真是天上掉下來的一份大禮。要計畫嗎？當然有！除了增加警力加強選美大會內外的安全，防止歹徒的滲透外，諸位佳麗的貼身安全當然也是重點考量，方法很簡單，只要在局裡找到漂亮的女性幹員，在她身上裝上先進的監視器，讓她臥底參加選美比賽，貼身保護各地佳麗的安全，這樣就裡裡外外萬無一失了，只要『公民』一出現，保證手到擒來。要怎樣找到合適的探員？簡單！利用電腦篩選掉一堆不合適的恐龍，局裡合適的人選只有一位︰葛蕾絲哈特。在電腦合成下，葛蕾絲的晚禮服造型艷光四射，泳裝造型讓人垂涎三尺，豔麗不可方物，讓她臥底，保證萬無一失。可是現實生活中的葛蕾絲每天除了工作外，完全不懂得如何打扮自己，外加剛正不阿的性格，更讓局裡面的男性同事都把她當哥兒們看待，不過，這也不能怪她的男同事，因為就連葛蕾絲都不相信自己有女性化的一面，不過她的搭檔艾瑞克，倒是對她潛藏在剛毅外表下的溫柔性格深信不疑，可悲的是，他是全世界唯一有這種『古怪念頭』的人。當天不怕地不怕的葛蕾絲接到這個任務後，嚇得魂不附體，因為她早已經忘記要如何讓自己成為一個風情萬種的女人了，偏偏選美大會的選拔日期又在三天之後，局裡不可能找到人來勝任這項任務了，不得已，葛蕾絲只好硬著頭皮接下這份“艱鉅“的工作。別擔心！為了幫助她能夠順利完成這項任務，局裡指派時尚界名流維多梅林（米高肯恩飾演）作為她的美麗顧問，他的任務不只要在短短時間內讓葛蕾絲從一個剽悍帥氣，動作粗野的男人婆，搖身一變成為一個人見人愛、我見猶憐的可人兒，更要讓她的美麗能夠從內而外展現自然、動人的氣質，才有可能符合選美的條件，且不能被歹徒識破，而暴露在危險當中。這可不是一件容易的工作。尤其，葛蕾絲是個平常率性慣了的女人，而維多偏偏又是個對『美』的要求近乎苛責的顧問，兩個人之間的認知與摩擦只能用『雞同鴨講』、『天翻地覆』來形容。變裝完畢，嬌滴滴的葛蕾絲與全國各地的佳麗一同站在華麗的選美舞台，面對台下成千上萬的熱情觀眾，葛蕾絲能夠及時發現歹徒的蹤跡，阻止一場災難的發生嗎？(以上資料由百視達提供)
鵝毛筆 | 懸疑/驚悚 愛情 | 上映日期：2001-03-17 | 薩德侯爵（傑佛瑞洛許飾演）是拿破崙時代惡名昭彰的情色小說家，他擁有最離經叛道、放浪行骸的靈魂，一生熱衷情慾、探索暗夜中的罪惡與激情，被世人稱為史上最邪惡的怪物。此人不計一切代價縱慾狂歡，甘與性虐待狂畫為等號，但是這位性愛狂人後來卻銷聲匿跡，原來他死前十年間，被迫待在夏綠頓精神療養院。被禁錮的薩德仍不放棄創作，幸好療養院的年輕院長（喬昆費尼克斯飾演）走在時代尖端，這位具前瞻性的年輕人相信人道治療法，因而大方允許薩德繼續撰寫情色作品。薩德除了得自院長的幫助，也輕易地贏得院中洗衣婦馬德琳（凱特溫絲蕾飾演）的友誼，美麗熱情的馬德琳不但暗中偷渡薩德的作品在市面上出版，她純真的情感也吸引了院長的注意，同時也讓這位禁慾的年輕人陷入道德與情慾的兩難之中。直到拿破崙派來醫界權威羅伊卡勒醫師（米高肯恩飾演）掌管一切，所有的混亂才得以平息。羅伊卡勒奪走了薩德最重要的筆，也扼殺了一切攸關創意的事物，但是黑暗之旅的高潮才正開始呢！羅伊卡勒愈想驅逐薩德內心的黑暗，反而引爆更多衝突，這不再是場醫生與病人的戰爭，而是藝術與禁忌，色慾與壓抑，道德與暴虐，激情與迫害的爭戰……          
